1,30,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.641367449760437,0.0006672430038452148
2,30,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.7876774024963379,0.0006337571144104004
3,30,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.9236072564125061,0.0007033777236938476
4,30,60,128,1024,16384,0.9666666666666667,0.9666666666666667,1.099951558113098,0.0006760716438293457
5,30,60,128,1024,16384,0.9666666666666667,0.9666666666666667,1.2559065628051758,0.0006174063682556153
1,10,60,128,1024,16384,0.8173333333333334,0.9666666666666667,0.649624810218811,0.0006670784950256347
1,20,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6715615916252137,0.0006504559516906738
1,30,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6516865086555481,0.0007326960563659668
1,40,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6504940056800842,0.0006291532516479492
1,50,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6502625799179077,0.0006274366378784179
1,30,20,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6270831608772278,0.0006759405136108398
1,30,30,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6320937776565552,0.0006671953201293945
1,30,40,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6348320293426514,0.0006740784645080566
1,30,50,128,1024,16384,0.9666666666666667,0.9666666666666667,0.6438278412818909,0.0006450271606445313
1,30,60,128,1024,16384,0.9666666666666667,0.9666666666666667,0.649206793308258,0.0006766581535339356
